filename,K0,K1,K2,N0,N1,N2,P0,P1
loamy-30_jpg.rf.40c5a7f17d0589f701655f41029bb958.jpg,0,0,1,0,0,1,0,1
sandy-loam-23_png.rf.241fc5b94706ccc31b5f5f5b71416aff.jpg,0,1,0,1,0,0,0,1
alluvial-100_png.rf.1ba55860d05694833fc87d6a16a92d3c.jpg,0,1,0,0,1,0,1,0
sandy-loam-22_png.rf.49e5557bddc5539c1017fbcb7c6a4a66.jpg,0,1,0,1,0,0,0,1
clay-65_jpg.rf.a4647c900763c28a23898bf22a411d20.jpg,0,0,1,0,0,1,0,1
clay-71_jpg.rf.daef1f1de4f0f951d9021ccf58ea2c53.jpg,0,0,1,0,0,1,0,1
alluvial-17_jpg.rf.ea145c49ba50c954e8dde6a339a97550.jpg,0,1,0,0,1,0,1,0
alluvial-100_png.rf.67369a6394d273f10eafc92b7856fe52.jpg,0,1,0,0,1,0,1,0
clay-37_jpg.rf.a4e75e236ccfb62d98b815162f21a59b.jpg,0,0,1,0,0,1,0,1
sandy-7_png.rf.b6588725f98ef7cc5b3f1962ca87363e.jpg,1,0,0,1,0,0,1,0
loamy-29_jpg.rf.a3731d807ea1d8410fe2bc3308e1ee8c.jpg,0,0,1,0,0,1,0,1
alluvial-2_png.rf.a374147e3ec7be72e63c45451dfb9e15.jpg,0,1,0,0,1,0,1,0
sandy-53_jpg.rf.aa0ce631fe6275ab1c8cada57549057e.jpg,1,0,0,1,0,0,1,0
sandy-38_jpg.rf.168e50a0eb0623a6a82fb187b428d714.jpg,1,0,0,1,0,0,1,0
loamy-52_jpg.rf.16d64636c87781c24dbb2b4cc3500162.jpg,0,0,1,0,0,1,0,1
clay-64_jpg.rf.8ea1b167ca46c3b853f8982ce56d6c4a.jpg,0,0,1,0,0,1,0,1
clay-8_png.rf.aa036fe637aa1c565f295ab1f5cc9421.jpg,0,0,1,0,0,1,0,1
alluvial-16_jpg.rf.b7889014c3cd8e397a62eeba0ec9f836.jpg,0,1,0,0,1,0,1,0
clay-38_jpg.rf.73da69e7485cf72c0329130d1304f689.jpg,0,0,1,0,0,1,0,1
clay-57_jpg.rf.78d2bb346d0ced69f40f85553e02ec6b.jpg,0,0,1,0,0,1,0,1
clay-5_png.rf.67dfbe325a538ed0571909a5a9934205.jpg,0,0,1,0,0,1,0,1
loamy-28_jpg.rf.ea09e0d3544a0e9e633ea26bc42dcada.jpg,0,0,1,0,0,1,0,1
loamy-6_png.rf.218772a8537b2654bc80be7eb01ebc3d.jpg,0,0,1,0,0,1,0,1
clay-49_jpg.rf.c04e09acd26e5cd3fa2c04518ffaefcd.jpg,0,0,1,0,0,1,0,1
alluvial-23_jpg.rf.14a5a5fc40f65b7e42e412582a7c0326.jpg,0,1,0,0,1,0,1,0
clay-79_jpg.rf.09ccc94792f9da10a1fdc5871c66dee4.jpg,0,0,1,0,0,1,0,1
clay-26_png.rf.281d0a8dc1a11d9a5a014191bfc5784a.jpg,0,0,1,0,0,1,0,1
sandy-52_jpg.rf.34f0ab092eb8bc869ff3b6d65d5cb380.jpg,1,0,0,1,0,0,1,0
clay-77_jpg.rf.28d2f674fa3b9717d76d07a405eadc64.jpg,0,0,1,0,0,1,0,1
clay-69_jpg.rf.0702dd406f8b92dbbd8ed210f72e820e.jpg,0,0,1,0,0,1,0,1
loamy-53_jpg.rf.081def3e4cc461dec937a04920de0165.jpg,0,0,1,0,0,1,0,1
loamy-56_jpg.rf.04e1c20d545d7c54b87b39481f79fb3d.jpg,0,0,1,0,0,1,0,1
alluvial-14_jpeg.rf.e04c65fbc7b5724e6cbe151cf46059d0.jpg,0,1,0,0,1,0,1,0
clay-59_jpeg.rf.a0808acc2f855f5be9d6a52427094211.jpg,0,0,1,0,0,1,0,1
alluvial-33_jpg.rf.52b66f80cb59e0e9fe393d784ca4c45c.jpg,0,1,0,0,1,0,1,0
alluvial-27_jpg.rf.a744fc4b173248f7d45bd4f962de179d.jpg,0,1,0,0,1,0,1,0
clay-74_jpg.rf.d048c16745dd0bf7ee7e14cb0a562128.jpg,0,0,1,0,0,1,0,1
sandy-55_jpg.rf.6537afe9db5c256cfc3f61ccd0b9e852.jpg,1,0,0,1,0,0,1,0
clay-51_jpg.rf.53508c3ba2d183b544510a7f84f5b40b.jpg,0,0,1,0,0,1,0,1
clay-83_jpg.rf.e185c4700e4da0aeb44a074640736cb8.jpg,0,0,1,0,0,1,0,1
loamy-11_png.rf.29401f1094313ec2577eb0c70cfae0e3.jpg,0,0,1,0,0,1,0,1
sandy-35_jpg.rf.67fafed8ffd10511d6ccb2d471fffcd5.jpg,1,0,0,1,0,0,1,0
alluvial-7_png.rf.3c38f126981706585080381e4d92b5c7.jpg,0,1,0,0,1,0,1,0
loamy-17_png.rf.723f72c42b2587cb39d62dd316bd24d8.jpg,0,0,1,0,0,1,0,1
alluvial-20_jpg.rf.4bec475230069108558c45dfa04a4044.jpg,0,1,0,0,1,0,1,0
clay-62_jpg.rf.4a6b1a2b9565efb96aa3423a260c21ab.jpg,0,0,1,0,0,1,0,1
loamy-55_jpg.rf.0542db9a84c4aed1f4ebc20f4d507328.jpg,0,0,1,0,0,1,0,1
clay-70_jpg.rf.2d482b8a10d1e23fbbafe59cff48b3b2.jpg,0,0,1,0,0,1,0,1
sandy-34_jpg.rf.693809b8227569ac7a47112d82b75515.jpg,1,0,0,1,0,0,1,0
loamy-3_png.rf.14b3032a431ec2c6f073284832577f49.jpg,0,0,1,0,0,1,0,1
sandy-58_jpg.rf.266c5d0492509b42e832f6d4eefc047a.jpg,1,0,0,1,0,0,1,0
clay-73_jpg.rf.a03c4e6eefddb704624f1ff562f34325.jpg,0,0,1,0,0,1,0,1
alluvial-34_jpg.rf.bb8e8d304d50c5fb274d06f047dbd3c7.jpg,0,1,0,0,1,0,1,0
loamy-58_jpg.rf.c69a38e0b4e63c323e2a9b9e98788f5c.jpg,0,0,1,0,0,1,0,1
sandy-83_jpg.rf.d69bc642832f188dd04bf11303b71820.jpg,1,0,0,1,0,0,1,0
loamy-17_png.rf.c6b71b9fd395d3508c0d956f778608e4.jpg,0,0,1,0,0,1,0,1
clay-61_jpg.rf.2067f6bbc65d25c59e38ac70fc506aaf.jpg,0,0,1,0,0,1,0,1
clay-76_jpg.rf.7edd0011c3b1a6f27475e68fa08864e6.jpg,0,0,1,0,0,1,0,1
alluvial-28_jpg.rf.91cbd833c913264e8dc8af29eb6009dd.jpg,0,1,0,0,1,0,1,0
alluvial-63_jpg.rf.6b21d49f093094b86533f95ec6fd70a9.jpg,0,1,0,0,1,0,1,0
loamy-30_jpg.rf.44d59027bf28914bf613a2375867bd25.jpg,0,0,1,0,0,1,0,1
sandy-37_jpg.rf.31ae7ee99c15e349c48cd116c13f32ac.jpg,1,0,0,1,0,0,1,0
clay-29_png.rf.db768ba3636ed40007974e5205139a34.jpg,0,0,1,0,0,1,0,1
clay-32_jpg.rf.a36f34df56e7c9830d6ed1e6d8092f7d.jpg,0,0,1,0,0,1,0,1
loamy-39_jpg.rf.b0e17a0c7489211c5005373c83f9763f.jpg,0,0,1,0,0,1,0,1
clay-31_jpg.rf.d630ca79057a4e5d8a3e76faf4e24c9b.jpg,0,0,1,0,0,1,0,1
alluvial-49_jpg.rf.a2adafe6d4da7e09c910e66de6dfcba1.jpg,0,1,0,0,1,0,1,0
loamy-38_jpg.rf.b9b9a0cfe6408b4bd6711fcc63bb13f1.jpg,0,0,1,0,0,1,0,1
clay-82_jpg.rf.e7b9964944932efddc7810f2c561b9f9.jpg,0,0,1,0,0,1,0,1
sandy-60_jpg.rf.5b4321100eafb89170fa0c3854d8004b.jpg,1,0,0,1,0,0,1,0
alluvial-65_jpg.rf.689b9a790bfc9fef285d6a024e819db5.jpg,0,1,0,0,1,0,1,0
sandy-89_jpg.rf.ce854db65faa81bc394cfa627c6523bc.jpg,1,0,0,1,0,0,1,0
clay-3_png.rf.0541b0855084ce4ea05694430677470b.jpg,0,0,1,0,0,1,0,1
clay-84_jpg.rf.1a6829176328bed3bb811751b59d7576.jpg,0,0,1,0,0,1,0,1
alluvial-17_jpg.rf.554756a5580d250b5900445f8d6f0374.jpg,0,1,0,0,1,0,1,0
sandy-54_jpg.rf.4276abe6b5a2a3f44dbe575865125dc8.jpg,1,0,0,1,0,0,1,0
clay-7_png.rf.32f7c5390befcf39e72c27507f1708e2.jpg,0,0,1,0,0,1,0,1
alluvial-39_jpg.rf.2def9e7d5d7cf7b49f373b3cbd95e2b3.jpg,0,1,0,0,1,0,1,0
loamy-100_jpg.rf.1cf5336de0e24a2598e91f933bd5a1b4.jpg,0,0,1,0,0,1,0,1
alluvial-68_jpg.rf.ec6bbeae4f059c79b726f173191c49ca.jpg,0,1,0,0,1,0,1,0
clay-30_png.rf.bee05cbd1382ad252ff8799823edfbb5.jpg,0,0,1,0,0,1,0,1
loamy-41_jpg.rf.c160619fe5e7eca42ffb6eed52762a22.jpg,0,0,1,0,0,1,0,1
alluvial-5_png.rf.6a259d7b407982c40a175176a553b05b.jpg,0,1,0,0,1,0,1,0
alluvial-47_jpg.rf.34723148e83497cbd1a94c9a3e0334cb.jpg,0,1,0,0,1,0,1,0
loamy-4_png.rf.11f3d5c63eb8ec47a368c78d9838ecf0.jpg,0,0,1,0,0,1,0,1
alluvial-2_png.rf.35ba599c456ae9f8a44c39143bba02de.jpg,0,1,0,0,1,0,1,0
sandy-49_jpg.rf.0a25557ba1567ec498c4c279bf1ce2b5.jpg,1,0,0,1,0,0,1,0
clay-81_jpg.rf.01afbebb3c04517e47c38d59ded9347c.jpg,0,0,1,0,0,1,0,1
sandy-88_jpg.rf.b8386fa4e9e964aafcbee96d0dd4aefc.jpg,1,0,0,1,0,0,1,0
clay-43_jpg.rf.a7141580d9410883b984d06841f324ba.jpg,0,0,1,0,0,1,0,1
alluvial-67_jpg.rf.49e2dc6acde16ad769b1eee7bcd53712.jpg,0,1,0,0,1,0,1,0
clay-75_jpg.rf.aca4b3459156f1eb33b4a626964b609e.jpg,0,0,1,0,0,1,0,1
sandy-90_jpg.rf.1212052e2f53a91b98ea1769fa672380.jpg,1,0,0,1,0,0,1,0
loamy-57_jpg.rf.d689ee0e80ec67cb894c156119174415.jpg,0,0,1,0,0,1,0,1
clay-88_jpg.rf.b792f53eb0fb0487b0d74aba6f68d3a6.jpg,0,0,1,0,0,1,0,1
sandy-91_jpg.rf.e3618ed87a1232066c04979bbf6e0c86.jpg,1,0,0,1,0,0,1,0
sandy-86_jpg.rf.1fe5fb14cfe9aaac9375748a52f72e4e.jpg,1,0,0,1,0,0,1,0
alluvial-59_jpg.rf.828374005904c818a3c96a8f888e4024.jpg,0,1,0,0,1,0,1,0
alluvial-29_jpg.rf.fa7b0cbbdeb7a4bab027d03395936c64.jpg,0,1,0,0,1,0,1,0
loamy-59_jpg.rf.91dbab52d7f2e95dcd64b8dfbcdd05c1.jpg,0,0,1,0,0,1,0,1
alluvial-100_png.rf.157e4cb25ebd82bb5876d3180f491de4.jpg,0,1,0,0,1,0,1,0
sandy-55_jpg.rf.48d5710eb23c32baac53b6e037f320f0.jpg,1,0,0,1,0,0,1,0
sandy-87_jpg.rf.9991dbead49540a8c68e0fefef8b1f18.jpg,1,0,0,1,0,0,1,0
alluvial-53_jpg.rf.e357afc8f10d37d438fb578d6c6d4ac0.jpg,0,1,0,0,1,0,1,0
clay-9_png.rf.1d4f20d9218e51cfde7c3f2b84a9f1d5.jpg,0,0,1,0,0,1,0,1
alluvial-3_png.rf.348d18c2f0f5afad1df57ff091110ef0.jpg,0,1,0,0,1,0,1,0
clay-93_jpg.rf.25e3c65940d7b3601cf04d7cf8426be1.jpg,0,0,1,0,0,1,0,1
loamy-36_jpg.rf.fa5c06e01afe64ca0d58e68a748e4d04.jpg,0,0,1,0,0,1,0,1
clay-33_jpg.rf.17d3edf629d5b706c8fa77578ad1555a.jpg,0,0,1,0,0,1,0,1
clay-85_jpg.rf.470b26fb9c59a04ccbe0d83b92827275.jpg,0,0,1,0,0,1,0,1
sandy-54_jpg.rf.da0d16bde6d502d50441f0bd5c9b9adb.jpg,1,0,0,1,0,0,1,0
alluvial-61_jpg.rf.d0a7ca4d07b9e68b8ceed36e35177501.jpg,0,1,0,0,1,0,1,0
sandy-92_jpg.rf.0836ec49034952b68b5b34bb903f0564.jpg,1,0,0,1,0,0,1,0
sandy-96_jpg.rf.6a2c3c4ab812ad8a50be7e32d6cb48a5.jpg,1,0,0,1,0,0,1,0
clay-36_jpg.rf.cbeff738d59ccfb64de9fa1333e334bf.jpg,0,0,1,0,0,1,0,1
alluvial-32_jpg.rf.d6fd0f460a8a86161a13f46b11aa7ec7.jpg,0,1,0,0,1,0,1,0
sandy-97_jpg.rf.bd1d1f19fa01f7ee3e356c6ec9d02da6.jpg,1,0,0,1,0,0,1,0
alluvial-43_jpg.rf.b4fbdedc5a886a097adc35bd33f28763.jpg,0,1,0,0,1,0,1,0
sandy-95_jpg.rf.a0afe9e1f90cbdf0ba5f4c6df51b8460.jpg,1,0,0,1,0,0,1,0
sandy-51_jpg.rf.8a35b82503982f1a8d1df799d4d2dcff.jpg,1,0,0,1,0,0,1,0
alluvial-42_jpg.rf.0a08f72a95f7ebd26805c5ed0e1b874b.jpg,0,1,0,0,1,0,1,0
alluvial-6_png.rf.3250d54a01fb730c8ec7f7ac58cd2c7c.jpg,0,1,0,0,1,0,1,0
alluvial-57_jpg.rf.fb40c85a48a18e22c116891a2dec3411.jpg,0,1,0,0,1,0,1,0
alluvial-38_jpg.rf.4f2cccfc42db9be419c12a45762113ff.jpg,0,1,0,0,1,0,1,0
clay-90_jpg.rf.984660386372107aaf53268d6e7ad327.jpg,0,0,1,0,0,1,0,1
sandy-53_jpg.rf.ad24a7705ad1ef7b72bec03f1b81f668.jpg,1,0,0,1,0,0,1,0
sandy-83_jpg.rf.24f7276d15749320dcec63c93956388f.jpg,1,0,0,1,0,0,1,0
sandy-52_jpg.rf.af628a40522b05cbf6577f76441b52c1.jpg,1,0,0,1,0,0,1,0
sandy-45_jpg.rf.c9224161e9a1645ae894b0c872b20fc0.jpg,1,0,0,1,0,0,1,0
clay-95_jpg.rf.8dfb397bf5b525c8abe9dc650e86b402.jpg,0,0,1,0,0,1,0,1
sandy-66_jpg.rf.97cc9615b0fcc3f9b879039ce80fc78c.jpg,1,0,0,1,0,0,1,0
loamy-11_png.rf.9f50c7d9b369a04482b32ad7d234fdd8.jpg,0,0,1,0,0,1,0,1
loamy-100_jpg.rf.da58491df4ad82ed305c30c4dafc1fa6.jpg,0,0,1,0,0,1,0,1
loamy-39_jpg.rf.7085d8d714228b8d0427d336b219481d.jpg,0,0,1,0,0,1,0,1
sandy-7_png.rf.c7d068a50e80db25aa4b059592a3928c.jpg,1,0,0,1,0,0,1,0
sandy-68_jpg.rf.a54485e1e55292c839f5333962d99180.jpg,1,0,0,1,0,0,1,0
sandy-84_jpg.rf.05a3543da8d7ff5c34ca87afad871c08.jpg,1,0,0,1,0,0,1,0
loamy-41_jpg.rf.b5266fc2a7fcfd237cf20365815f98c3.jpg,0,0,1,0,0,1,0,1
alluvial-31_jpg.rf.2580f80521bb546d65bbfff794db8f4b.jpg,0,1,0,0,1,0,1,0
alluvial-30_jpg.rf.9928d94af01f0a3367330926f211fe9d.jpg,0,1,0,0,1,0,1,0
loamy-43_jpg.rf.c8c0899de48dc1a96929c43db5f1d2e2.jpg,0,0,1,0,0,1,0,1
loamy-10_png.rf.5e7dd9e876ddb9ae05f65c648f391c3f.jpg,0,0,1,0,0,1,0,1
sandy-82_jpg.rf.ee27bf8c573b9d9db516339d46f002a0.jpg,1,0,0,1,0,0,1,0
sandy-70_jpg.rf.1a45ef6722265b06ca157fba50c9a495.jpg,1,0,0,1,0,0,1,0
sandy-72_jpg.rf.3a0e14ec303f80d5c7a022d4252835f4.jpg,1,0,0,1,0,0,1,0
sandy-74_jpg.rf.40523fba309c6cadffde0cb32ab35535.jpg,1,0,0,1,0,0,1,0
loamy-4_png.rf.d2e8608d43abfdd3e36464f131c7ac22.jpg,0,0,1,0,0,1,0,1
loamy-72_jpg.rf.aa5aeb24339d5c379f2d83a9a4f4223f.jpg,0,0,1,0,0,1,0,1
sandy-8_png.rf.0092b05a0f295259c8b72733a1e89f9a.jpg,1,0,0,1,0,0,1,0
loamy-1_png.rf.59dcfa2c614e466dd614eb7cb2234779.jpg,0,0,1,0,0,1,0,1
loamy-44_jpg.rf.46b7cb88ea47f5d63a9f6e5779db3a32.jpg,0,0,1,0,0,1,0,1
sandy-9_png.rf.72745dfb62f22305b83f4c07f6ab44e0.jpg,1,0,0,1,0,0,1,0
sandy-61_jpg.rf.df9a743a75f61aea88b4c38918cbe101.jpg,1,0,0,1,0,0,1,0
loamy-48_jpg.rf.a177e0f78c906edd51943be5b5ff5f05.jpg,0,0,1,0,0,1,0,1
loamy-23_jpg.rf.049f2560633a04e99d1719bdafa05d4f.jpg,0,0,1,0,0,1,0,1
sandy-98_jpg.rf.73b82290e1b257aba8720b78ab1db38d.jpg,1,0,0,1,0,0,1,0
sandy-46_jpg.rf.37076163b8b601c584d449d1abdf4130.jpg,1,0,0,1,0,0,1,0
sandy-43_jpg.rf.b9f642f83fc3c27f995032276fa9c92a.jpg,1,0,0,1,0,0,1,0
sandy-41_jpg.rf.7ceb4eb57549fe17f3a347b4620f37c8.jpg,1,0,0,1,0,0,1,0
loamy-61_jpg.rf.a6dc1ab3b56e5c04bfb171baef01797b.jpg,0,0,1,0,0,1,0,1
loamy-71_jpg.rf.0ac4cfaac46ba1b1494637b2b2700e74.jpg,0,0,1,0,0,1,0,1
clay-86_jpg.rf.d6ffded0634ca83ce6a36809cb5335f1.jpg,0,0,1,0,0,1,0,1
clay-65_jpg.rf.2de41fece6af4fb7a1ce8566a89ae5d9.jpg,0,0,1,0,0,1,0,1
clay-97_jpg.rf.916002ce4ad655c035bd907edca33cb6.jpg,0,0,1,0,0,1,0,1
loamy-45_jpg.rf.dfd975da871ffb5854f8a27c09b62486.jpg,0,0,1,0,0,1,0,1
clay-96_jpg.rf.1c76824697131db4b080334364b1581b.jpg,0,0,1,0,0,1,0,1
loamy-49_jpg.rf.f6832990c9906012500d174c39033934.jpg,0,0,1,0,0,1,0,1
clay-91_jpg.rf.eb6a562d27b9c945d93a7959056c9b1b.jpg,0,0,1,0,0,1,0,1
clay-64_jpg.rf.bc39aaed7424dbffe5deced1b8bd5a75.jpg,0,0,1,0,0,1,0,1
clay-38_jpg.rf.53846f7f1924052ac8ce61caa3531222.jpg,0,0,1,0,0,1,0,1
loamy-19_jpg.rf.b3bf3e905d0b1a697e42069aedcecb7d.jpg,0,0,1,0,0,1,0,1
sandy-50_jpg.rf.3013f15fd1ab1a9a0e06a171299bcbf3.jpg,1,0,0,1,0,0,1,0
sandy-40_jpg.rf.7daf76baa3dba86d011adf689e548c7e.jpg,1,0,0,1,0,0,1,0
loamy-16_png.rf.1f77938533c1bd39dbcb68a774bcc999.jpg,0,0,1,0,0,1,0,1
sandy-58_jpg.rf.b9bc929625466fb1ffe0c3eb49adb7ac.jpg,1,0,0,1,0,0,1,0
sandy-60_jpg.rf.5486136b6625fd880d308a4137efdc45.jpg,1,0,0,1,0,0,1,0
loamy-18_jpg.rf.f1b55f13a2a7fb2e7a8ca7664faf46f9.jpg,0,0,1,0,0,1,0,1
clay-37_jpg.rf.ee445333ef58e62b2e4d974585b24bad.jpg,0,0,1,0,0,1,0,1
loamy-28_jpg.rf.0145801fc19e76ae0dac9d15603cd3b8.jpg,0,0,1,0,0,1,0,1
loamy-63_jpg.rf.b04fa541efbf31284a5958490d5ef64b.jpg,0,0,1,0,0,1,0,1
clay-8_png.rf.23a89678ba78ecb7fe0eb7a030eda35e.jpg,0,0,1,0,0,1,0,1
loamy-53_jpg.rf.b8e11ec9669f05ca05eac977d68c9d81.jpg,0,0,1,0,0,1,0,1
loamy-65_jpg.rf.fa019f6fceec1d0dad72ead4e7c26a71.jpg,0,0,1,0,0,1,0,1
sandy-42_jpg.rf.de8e3f8d3a0990a2708aff0dcc25c652.jpg,1,0,0,1,0,0,1,0
loamy-30_jpg.rf.3003dd00d2345ed007b28d5a4a8f6199.jpg,0,0,1,0,0,1,0,1
loamy-3_png.rf.9494810df5444c2bc5a2ba4dc775f264.jpg,0,0,1,0,0,1,0,1
loamy-12_png.rf.216714381ce23e1ef82b241788e82042.jpg,0,0,1,0,0,1,0,1
loamy-31_jpg.rf.c49b1329c00fc8fd868fce8e989e1232.jpg,0,0,1,0,0,1,0,1
loamy-67_jpg.rf.be95e1edad3882de55eb95dde73eb718.jpg,0,0,1,0,0,1,0,1
alluvial-45_jpg.rf.9022caaa3a222cd2576693a9091a039a.jpg,0,1,0,0,1,0,1,0
loamy-29_jpg.rf.af4471082b5de056699a093da323bb2b.jpg,0,0,1,0,0,1,0,1
clay-49_jpg.rf.1101091e4a8c18e5a7a875ac153388dd.jpg,0,0,1,0,0,1,0,1
clay-70_jpg.rf.23767ddd69ee348e372a474d04c1c805.jpg,0,0,1,0,0,1,0,1
sandy-75_jpg.rf.d8353b858e3c0b6106f00f752dad19de.jpg,1,0,0,1,0,0,1,0
clay-57_jpg.rf.7df817a093188a0099c3c0ce14bdc75b.jpg,0,0,1,0,0,1,0,1
loamy-59_jpg.rf.c08f4963a45b4358f71af8749546fb96.jpg,0,0,1,0,0,1,0,1
loamy-20_jpg.rf.4988ae0bd3060a36727fdbda4d1bdce5.jpg,0,0,1,0,0,1,0,1
sandy-76_jpg.rf.9c843f907d6367be779ee48402b88eea.jpg,1,0,0,1,0,0,1,0
clay-62_jpg.rf.dd6c73e71cea3b70c9004dfeba0888d9.jpg,0,0,1,0,0,1,0,1
loamy-73_jpg.rf.b56e686e2a22e4507a8a76e11037cce0.jpg,0,0,1,0,0,1,0,1
loamy-66_jpg.rf.4b8136f33eeef3537a9a75e418c3beee.jpg,0,0,1,0,0,1,0,1
clay-53_jpeg.rf.00d6b6bee33a4e61f8af89cef14c78d7.jpg,0,0,1,0,0,1,0,1
loamy-46_jpg.rf.9dddfd32ba26f7283505b3f2758b5475.jpg,0,0,1,0,0,1,0,1
loamy-52_jpg.rf.d8f0b08003c183a46d89868885d9f7c2.jpg,0,0,1,0,0,1,0,1
loamy-58_jpg.rf.f2fb06a06bf50f0e540e2ebb83a7faac.jpg,0,0,1,0,0,1,0,1
loamy-24_jpg.rf.ff269597e11dbd41985f0467aab09719.jpg,0,0,1,0,0,1,0,1
loamy-55_jpg.rf.4b1ec15f4be0962eff93f4f9b3c8d0e7.jpg,0,0,1,0,0,1,0,1
loamy-69_jpg.rf.6f6e1a41dfe7ca346878b21e6e5df4f7.jpg,0,0,1,0,0,1,0,1
loamy-75_jpg.rf.16be5e7344ac7b64061aebaac5f4f719.jpg,0,0,1,0,0,1,0,1
loamy-33_jpg.rf.4a87bfa86aa1dc5d9ee94ec7f5a34f59.jpg,0,0,1,0,0,1,0,1
clay-59_jpeg.rf.3aeb9ab20a59d54129cdfccee9127984.jpg,0,0,1,0,0,1,0,1
loamy-50_jpg.rf.68e5da3dedc4dcfdd167644fefbeeb3c.jpg,0,0,1,0,0,1,0,1
loamy-76_jpg.rf.e5561fa7798be93aaa8d5ef71e9581b4.jpg,0,0,1,0,0,1,0,1
loamy-74_jpg.rf.2ab8a2cf41328203c36f1569a8e999e6.jpg,0,0,1,0,0,1,0,1
loamy-38_jpg.rf.23e8f773da87a22e3f32e26b5a42a15f.jpg,0,0,1,0,0,1,0,1
loamy-57_jpg.rf.c3504a6956fcf678c04ad65520071248.jpg,0,0,1,0,0,1,0,1
loamy-6_png.rf.bb7cc8e243f5b059970cb13ead6f1b37.jpg,0,0,1,0,0,1,0,1
clay-7_png.rf.8d1125efd9d6c1d81086cad4a6950042.jpg,0,0,1,0,0,1,0,1
loamy-68_jpg.rf.1dbff945d26523afb9ef0745db178d84.jpg,0,0,1,0,0,1,0,1
loamy-70_jpg.rf.e94bd065b5d221a173372c7c5f03daad.jpg,0,0,1,0,0,1,0,1
loamy-34_jpg.rf.9901661e2b514fc86b88db8abaf3aedd.jpg,0,0,1,0,0,1,0,1
loamy-77_jpg.rf.c517cc329b16f4e155f5f7b7c5eed373.jpg,0,0,1,0,0,1,0,1
loamy-17_png.rf.951643e8efa0626e4554d3a7a0db622a.jpg,0,0,1,0,0,1,0,1
clay-74_jpg.rf.574e0c16d901a924f6488603570d6261.jpg,0,0,1,0,0,1,0,1
clay-71_jpg.rf.221cf74c09bad7023a6bec63ca081c80.jpg,0,0,1,0,0,1,0,1
loamy-36_jpg.rf.b509f081e2a4441c388c23e50caffa6c.jpg,0,0,1,0,0,1,0,1
clay-82_jpg.rf.45911bccea992f581e66fbe1ae0c0871.jpg,0,0,1,0,0,1,0,1
clay-61_jpg.rf.653856c2f004120da6a01b6c5ad31d9b.jpg,0,0,1,0,0,1,0,1
loamy-26_jpg.rf.5c5619d16f243a7ef7568ec1dca85d8e.jpg,0,0,1,0,0,1,0,1
clay-75_jpg.rf.99b5bc362389f913f00bf0301010aba4.jpg,0,0,1,0,0,1,0,1
clay-43_jpg.rf.20d8d3131f18bf81dcfd9a9fddee8d45.jpg,0,0,1,0,0,1,0,1
clay-76_jpg.rf.5230e508e46386f7aeea1b9ba527ea0d.jpg,0,0,1,0,0,1,0,1
clay-73_jpg.rf.2f66ca218b5617523cad541ccd43995b.jpg,0,0,1,0,0,1,0,1
clay-81_jpg.rf.0408cb9800fed5d9de87e7e1ee5a9700.jpg,0,0,1,0,0,1,0,1
clay-69_jpg.rf.e401fefffc54b29f31f969ee9b3230a5.jpg,0,0,1,0,0,1,0,1
loamy-56_jpg.rf.994b1929cd6489b54a01b3c17dca3c54.jpg,0,0,1,0,0,1,0,1
clay-5_png.rf.aa7adcd3ded545703fd0f1037bdad508.jpg,0,0,1,0,0,1,0,1
clay-79_jpg.rf.9ea4498482d34e6101e3a4473e40d891.jpg,0,0,1,0,0,1,0,1
clay-51_jpg.rf.66cf3e5b92df86d183610772a2f26964.jpg,0,0,1,0,0,1,0,1
clay-77_jpg.rf.63cef38cb566e73d2a669855d146cca3.jpg,0,0,1,0,0,1,0,1
clay-34_jpg.rf.68a059c130cbbc6921be9d09b12dc1f8.jpg,0,0,1,0,0,1,0,1
clay-84_jpg.rf.aac2721848d6b801fc0e7cfb19f5ad23.jpg,0,0,1,0,0,1,0,1
clay-90_jpg.rf.e1ceb3c253cf11fb5f50b22f61d482da.jpg,0,0,1,0,0,1,0,1
clay-91_jpg.rf.5719c975782f3c315cd7f6868e956ce0.jpg,0,0,1,0,0,1,0,1
clay-97_jpg.rf.9f5958fc99d17bf1cfc75731d539e186.jpg,0,0,1,0,0,1,0,1
clay-36_jpg.rf.8e5e35765f78a0c5a96fcaecb3006be7.jpg,0,0,1,0,0,1,0,1
loamy-33_jpg.rf.28af9386485709cd8729d54756095e89.jpg,0,0,1,0,0,1,0,1
clay-88_jpg.rf.310ec1c4f8caad886eff6ab1a8b4cc35.jpg,0,0,1,0,0,1,0,1
clay-15_png.rf.bffec5e3ac474eed225b00f1736b1522.jpg,0,0,1,0,0,1,0,1
clay-93_jpg.rf.f470b7ff2940aa2ec473e511bd50deb0.jpg,0,0,1,0,0,1,0,1
clay-86_jpg.rf.0ae7ab7ae5ade168e866d6f9a60dadbc.jpg,0,0,1,0,0,1,0,1
clay-9_png.rf.d91765f34c7cda2fcfea1978307f8ad6.jpg,0,0,1,0,0,1,0,1
clay-95_jpg.rf.5cdc2c2582dbaad552b13ac6c4b90201.jpg,0,0,1,0,0,1,0,1
clay-96_jpg.rf.10c628b80a36b90e3b19c9796253333c.jpg,0,0,1,0,0,1,0,1
sandy-loam-14_png.rf.2cecf140ef2f8b71ae01b2df460a60ca.jpg,0,1,0,1,0,0,0,1
